query,markup
аленка шоколад 100Г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
mascotte бумага 50л,"[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
сыр 50%,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT')]"
сыр 50 %,"[(0, 3, 'B-TYPE'), (4, 6, 'B-PERCENT'), (7, 8, 'I-PERCENT')]"
кубай вода 5л,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 13, 'B-VOLUME')]"
паштет 150г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
103.77л,"[(0, 7, 'B-VOLUME')]"
kitkat шоколад 40г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
добавка к прикормке 300г,"[(0, 7, 'B-TYPE'), (8, 9, 'I-TYPE'), (10, 19, 'I-TYPE'), (20, 24, 'B-VOLUME')]"
"лысьва чайник 1,0л","[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
"акватекс 0,8 л","[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
невская косметика мыло 90г,"[(0, 7, 'B-BRAND'), (8, 17, 'I-BRAND'), (18, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
chupa chups мармелад 150г,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
cliny паста 75 мл,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
тетрадь 24 л,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
yaman слаг 10 шт,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
алтайская сказка крупа 80г,"[(0, 9, 'B-BRAND'), (10, 16, 'I-BRAND'), (17, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
махеевъ кетчуп 500 г,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
"coca-cola 0,33Л","[(0, 9, 'B-BRAND'), (10, 15, 'B-VOLUME')]"
чипсоны чипсы 40Г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
karcher автошампунь 900 мл,"[(0, 7, 'B-BRAND'), (8, 19, 'B-TYPE'), (20, 23, 'B-VOLUME'), (24, 26, 'I-VOLUME')]"
советские традиции сырок 15 % 35Г,"[(0, 9, 'B-BRAND'), (10, 18, 'I-BRAND'), (19, 24, 'B-TYPE'), (25, 27, 'B-PERCENT'), (28, 29, 'I-PERCENT'), (30, 33, 'B-VOLUME')]"
londa шампунь 250мл,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
bluesky гель 213 Г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
borjomi вода 0.75л,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 18, 'B-VOLUME')]"
махеевъ майонез 200мл,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 21, 'B-VOLUME')]"
дюбель 1000шт,"[(0, 6, 'B-TYPE'), (7, 13, 'B-VOLUME')]"
perfect fit корм 85г,"[(0, 7, 'B-BRAND'), (8, 11, 'I-BRAND'), (12, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
riginal стремянка 2шт,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
"bud пиво 0,75Л","[(0, 3, 'B-BRAND'), (4, 8, 'B-TYPE'), (9, 14, 'B-VOLUME')]"
bonduelle кукуруза 340г,"[(0, 9, 'B-BRAND'), (10, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
300 г,"[(0, 3, 'B-VOLUME'), (4, 5, 'I-VOLUME')]"
скумбрия 300Г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
даниссимо йогурт 105г,"[(0, 9, 'B-BRAND'), (10, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
брест-литовск сыр 50 % 200г,"[(0, 13, 'B-BRAND'), (14, 17, 'B-TYPE'), (18, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 27, 'B-VOLUME')]"
ми-ми-мишки таблетки 2.9 Г,"[(0, 11, 'B-BRAND'), (12, 20, 'B-TYPE'), (21, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
barilla макаронные изделия 450г,"[(0, 7, 'B-BRAND'), (8, 18, 'B-TYPE'), (19, 26, 'I-TYPE'), (27, 31, 'B-VOLUME')]"
"банка 0,55л","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME')]"
toho 5 г,"[(0, 4, 'B-BRAND'), (5, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME')]"
хлеб 420 г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
агуша пюре 90Г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
дымов колбаски 50г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
фисташки 50г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
коркунов конфеты 109г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
брелок 1 шт,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
добрые традиции варенье 375г,"[(0, 6, 'B-BRAND'), (7, 15, 'I-BRAND'), (16, 23, 'B-TYPE'), (24, 28, 'B-VOLUME')]"
vитамин опята 300г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
фарт земля 10л,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
vidal мармелад 100г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
smart салфетки 70шт,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
iglotex дольки 750г,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
o12 батончик 50 г,"[(0, 3, 'B-BRAND'), (4, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
деревенские лакомства уши 90г,"[(0, 11, 'B-BRAND'), (12, 21, 'I-BRAND'), (22, 25, 'B-TYPE'), (26, 29, 'B-VOLUME')]"
астра 50шт,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
мука 5 кг,"[(0, 4, 'B-TYPE'), (5, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME')]"
фортуна губка 5шт,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
g-energy 205л,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME')]"
мираторг донатсы 210г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
семена 1г,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME')]"
знаток паштет 230г,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
nescafe кофе 70 г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
азов мармелад 300г,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
fini мармелад 100г,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
каравай полоска 70 г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
grass трава 80%,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 15, 'B-PERCENT')]"
grass трава 80 %,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT')]"
bebeto мармелад 30г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
whiskas корм 75г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
аванта крем-паста 46мл,"[(0, 6, 'B-BRAND'), (7, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
отипакс капли 16г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
drive me напиток 449мл,"[(0, 5, 'B-BRAND'), (6, 8, 'I-BRAND'), (9, 16, 'B-TYPE'), (17, 22, 'B-VOLUME')]"
thorvik ключ 00021 шт,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
эстетика вкуса барбарис 10 г,"[(0, 8, 'B-BRAND'), (9, 14, 'I-BRAND'), (15, 23, 'B-TYPE'), (24, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
дымов чипсы 25г,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
meller конфеты 38г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
syoss шампунь 500мл,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
санта бремор паста 150г,"[(0, 5, 'B-BRAND'), (6, 12, 'I-BRAND'), (13, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
вафли 200 г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
"фруктовый сад нектар 0,95л","[(0, 9, 'B-BRAND'), (10, 13, 'I-BRAND'), (14, 20, 'B-TYPE'), (21, 26, 'B-VOLUME')]"
очаковский квас 0.5Л,"[(0, 10, 'B-BRAND'), (11, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
балтийский берег салат 250г,"[(0, 10, 'B-BRAND'), (11, 16, 'I-BRAND'), (17, 22, 'B-TYPE'), (23, 27, 'B-VOLUME')]"
dr. korner хлебцы 100Г,"[(0, 3, 'B-BRAND'), (4, 10, 'I-BRAND'), (11, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
intel процессор 1 г,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
schmetz иглы 5 шт,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
hatber тетрадь 48л,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
гордокс ампулы 10МЛ,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
коровка из кореновки рожок 120г,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 26, 'B-TYPE'), (27, 31, 'B-VOLUME')]"
oral-b щетка 4Л,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME')]"
gliss kur масло 150мл,"[(0, 5, 'B-BRAND'), (6, 9, 'I-BRAND'), (10, 15, 'B-TYPE'), (16, 21, 'B-VOLUME')]"
ijevan аджика 500Г,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
"royal canin корм 0,5кг","[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 16, 'B-TYPE'), (17, 22, 'B-VOLUME')]"
белебей сыр 52% 220г,"[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 15, 'B-PERCENT'), (16, 20, 'B-VOLUME')]"
белебей сыр 52 % 220г,"[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT'), (17, 21, 'B-VOLUME')]"
corsocomo носки 3шт,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
белочка семечки 70г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
"сава молочко 0,2л","[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
extreme мороженое 120мл,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
4 шт,"[(0, 1, 'B-VOLUME'), (2, 4, 'I-VOLUME')]"
саморез 25 шт,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
салфетки 2 шт,"[(0, 8, 'B-TYPE'), (9, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
"stella artois пиво 5% 0,5 л","[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 18, 'B-TYPE'), (19, 21, 'B-PERCENT'), (22, 25, 'B-VOLUME'), (26, 27, 'I-VOLUME')]"
"stella artois пиво 5 % 0,5 л","[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 18, 'B-TYPE'), (19, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
"морозко помада 2,8г","[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
коровка печенье 375Г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
шармэль пастила 221Г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
ideal угол 2шт,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
beerka арахис 90г,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
здороведа суп 250 г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
abc лимонная кислота 50г,"[(0, 3, 'B-BRAND'), (4, 12, 'B-TYPE'), (13, 20, 'I-TYPE'), (21, 24, 'B-VOLUME')]"
"velle овсяный продукт 2,5% 180г","[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 21, 'I-TYPE'), (22, 26, 'B-PERCENT'), (27, 31, 'B-VOLUME')]"
"velle овсяный продукт 2,5 % 180г","[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 21, 'I-TYPE'), (22, 25, 'B-PERCENT'), (26, 27, 'I-PERCENT'), (28, 32, 'B-VOLUME')]"
svetocopy бумага 146% 80г,"[(0, 9, 'B-BRAND'), (10, 16, 'B-TYPE'), (17, 21, 'B-PERCENT'), (22, 25, 'B-VOLUME')]"
svetocopy бумага 146 % 80г,"[(0, 9, 'B-BRAND'), (10, 16, 'B-TYPE'), (17, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 26, 'B-VOLUME')]"
кузя стакан 70Г,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
"мама лама творог 2,5% 100г","[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 16, 'B-TYPE'), (17, 21, 'B-PERCENT'), (22, 26, 'B-VOLUME')]"
"мама лама творог 2,5 % 100г","[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 16, 'B-TYPE'), (17, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 27, 'B-VOLUME')]"
actimel йогурт 100г,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
royal canin 2кг,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 15, 'B-VOLUME')]"
"букет чувашии напиток 3,5% 0,45л","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 21, 'B-TYPE'), (22, 26, 'B-PERCENT'), (27, 32, 'B-VOLUME')]"
"букет чувашии напиток 3,5 % 0,45л","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 21, 'B-TYPE'), (22, 25, 'B-PERCENT'), (26, 27, 'I-PERCENT'), (28, 33, 'B-VOLUME')]"
савушкин йогурт 2% 415 г,"[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 18, 'B-PERCENT'), (19, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
савушкин йогурт 2 % 415 г,"[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 17, 'B-PERCENT'), (18, 19, 'I-PERCENT'), (20, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
увелка хлопья 400г,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
cafe mimi маска 110 мл,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 15, 'B-TYPE'), (16, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
меновазин раствор 40МЛ,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
лавка вкуса приправа 30г,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 20, 'B-TYPE'), (21, 24, 'B-VOLUME')]"
крем 75мл,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
gerkules клей 25кг,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
чистая линия крем 75мл,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
mr. twister напиток 7% 1.42л,"[(0, 3, 'B-BRAND'), (4, 11, 'I-BRAND'), (12, 19, 'B-TYPE'), (20, 22, 'B-PERCENT'), (23, 28, 'B-VOLUME')]"
mr. twister напиток 7 % 1.42л,"[(0, 3, 'B-BRAND'), (4, 11, 'I-BRAND'), (12, 19, 'B-TYPE'), (20, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT'), (24, 29, 'B-VOLUME')]"
зефирюшки веревка 45г,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
discreet прокладки 50шт,"[(0, 8, 'B-BRAND'), (9, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
mayoral водолазка 5 л,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
general technologies вода 5л,"[(0, 7, 'B-BRAND'), (8, 20, 'I-BRAND'), (21, 25, 'B-TYPE'), (26, 28, 'B-VOLUME')]"
prado втулка 2 шт,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
мыло 280Г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
пломбир 12% 65г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT'), (12, 15, 'B-VOLUME')]"
пломбир 12 % 65г,"[(0, 7, 'B-TYPE'), (8, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 16, 'B-VOLUME')]"
древо жизни семена 400г,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
"био баланс йогурт 1,% 270г","[(0, 3, 'B-BRAND'), (4, 10, 'I-BRAND'), (11, 17, 'B-TYPE'), (18, 21, 'B-PERCENT'), (22, 26, 'B-VOLUME')]"
"био баланс йогурт 1, % 270г","[(0, 3, 'B-BRAND'), (4, 10, 'I-BRAND'), (11, 17, 'B-TYPE'), (18, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 27, 'B-VOLUME')]"
диклофенак мазь 2% 30г,"[(0, 10, 'B-BRAND'), (11, 15, 'B-TYPE'), (16, 18, 'B-PERCENT'), (19, 22, 'B-VOLUME')]"
диклофенак мазь 2 % 30г,"[(0, 10, 'B-BRAND'), (11, 15, 'B-TYPE'), (16, 17, 'B-PERCENT'), (18, 19, 'I-PERCENT'), (20, 23, 'B-VOLUME')]"
хурма 1кг,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
"0,4 кг","[(0, 3, 'B-VOLUME'), (4, 6, 'I-VOLUME')]"
мороженое 80 г,"[(0, 9, 'B-TYPE'), (10, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
джиг 12 г,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME')]"
"коровка из кореновки сметана 15,0% 180 г","[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 28, 'B-TYPE'), (29, 34, 'B-PERCENT'), (35, 38, 'B-VOLUME'), (39, 40, 'I-VOLUME')]"
"коровка из кореновки сметана 15,0 % 180 г","[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 28, 'B-TYPE'), (29, 33, 'B-PERCENT'), (34, 35, 'I-PERCENT'), (36, 39, 'B-VOLUME'), (40, 41, 'I-VOLUME')]"
blend-a-med паста 100 мл,"[(0, 11, 'B-BRAND'), (12, 17, 'B-TYPE'), (18, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME')]"
попкорн 100г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
noyan баклажаны 550г,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
vitamin чай 300Г,"[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
зверье мое сено 20л,"[(0, 6, 'B-BRAND'), (7, 10, 'I-BRAND'), (11, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
holcim цемент 50кг,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
знаток кукуруза 425г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
soymik тофу 300г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
owner крючок 10шт,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
fax мыло 70г,"[(0, 3, 'B-BRAND'), (4, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
mountain dew вода 0.5Л,"[(0, 8, 'B-BRAND'), (9, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
практика пилки 2шт,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
ватрушка 100г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
люля-кебаб 280г,"[(0, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
mikrotik маршрутизатор 1 г,"[(0, 8, 'B-BRAND'), (9, 22, 'B-TYPE'), (23, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
beerka кальмар 38г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
олейна масло 1л,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME')]"
23 кг,"[(0, 2, 'B-VOLUME'), (3, 5, 'I-VOLUME')]"
главпродукт шпроты 160г,"[(0, 11, 'B-BRAND'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
"курица 0,170 кг","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
черемушки батон 350г,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
патон электроды 1 кг,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
акрил 46мл,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
officespace ежедневник 176л,"[(0, 11, 'B-BRAND'), (12, 22, 'B-TYPE'), (23, 27, 'B-VOLUME')]"
4етыре сезона грунт 42 л,"[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 19, 'B-TYPE'), (20, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
"bisi бальзам 4,2г","[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
gillette кассеты 5 ШТ,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
klio гель 10мл,"[(0, 4, 'B-BRAND'), (5, 9, 'B-TYPE'), (10, 14, 'B-VOLUME')]"
axent гвозди 30 ШТ,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
вязанка колбаса 400Г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
август 1мл,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME')]"
vegeta паприка 20г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
sofi пряник 90 г,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
гудвилл греча 800г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
hochland сыр 200г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
coca-cola напиток 1.5л,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
twix 55г,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME')]"
aura салфетки 100 шт,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
лель ботинки 35 Л,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
nega салфетки 100шт,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
mr. cat наполнитель 6л,"[(0, 3, 'B-BRAND'), (4, 7, 'I-BRAND'), (8, 19, 'B-TYPE'), (20, 22, 'B-VOLUME')]"
cube 5 г,"[(0, 4, 'B-BRAND'), (5, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME')]"
