query,markup
белый медведь 5% пиво,"[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 16, 'B-PERCENT'), (17, 21, 'B-TYPE')]"
белый медведь 5 % пиво,"[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT'), (18, 22, 'B-TYPE')]"
хлеб 600г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
lavazza 250г кофе,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
шоколад кладезь 100г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
паста 25Г 25%,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 13, 'B-PERCENT')]"
паста 25Г 25 %,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT')]"
сервелат останкино 350г,"[(0, 8, 'B-TYPE'), (9, 18, 'B-BRAND'), (19, 23, 'B-VOLUME')]"
советские традиции 9% творог 180 г,"[(0, 9, 'B-BRAND'), (10, 18, 'I-BRAND'), (19, 21, 'B-PERCENT'), (22, 28, 'B-TYPE'), (29, 32, 'B-VOLUME'), (33, 34, 'I-VOLUME')]"
советские традиции 9 % творог 180 г,"[(0, 9, 'B-BRAND'), (10, 18, 'I-BRAND'), (19, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 29, 'B-TYPE'), (30, 33, 'B-VOLUME'), (34, 35, 'I-VOLUME')]"
хомут 100шт kew,"[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 15, 'B-BRAND')]"
эмульсия vichy 200 МЛ,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
седек 1г руккола,"[(0, 5, 'B-BRAND'), (6, 8, 'B-VOLUME'), (9, 16, 'B-TYPE')]"
"желтая бочка квас 1,5л","[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"липецкий бювет вода 1,5Л","[(0, 8, 'B-BRAND'), (9, 14, 'I-BRAND'), (15, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
lezard розетка 122 шт,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
энгельс 300г батон,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 18, 'B-TYPE')]"
"новая деревня 2,5% коктейль 100г","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 18, 'B-PERCENT'), (19, 27, 'B-TYPE'), (28, 32, 'B-VOLUME')]"
"новая деревня 2,5 % коктейль 100г","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 17, 'B-PERCENT'), (18, 19, 'I-PERCENT'), (20, 28, 'B-TYPE'), (29, 33, 'B-VOLUME')]"
"пермские сладости 0,4кг печенье","[(0, 8, 'B-BRAND'), (9, 17, 'I-BRAND'), (18, 23, 'B-VOLUME'), (24, 31, 'B-TYPE')]"
эксмо тетрадь 12л,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"молоко 500г 4,5%","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 16, 'B-PERCENT')]"
"молоко 500г 4,5 %","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT')]"
dove 90г шоколад,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME'), (9, 16, 'B-TYPE')]"
пюре 450г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
r.o.c.s. 94г паста зубная,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 18, 'B-TYPE'), (19, 25, 'I-TYPE')]"
lactica 120Г творог 10%,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 19, 'B-TYPE'), (20, 23, 'B-PERCENT')]"
lactica 120Г творог 10 %,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 19, 'B-TYPE'), (20, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT')]"
макароны шебекинские 450г,"[(0, 8, 'B-TYPE'), (9, 20, 'B-BRAND'), (21, 25, 'B-VOLUME')]"
daisy салфетка 8шт,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
сливки 20% чудское озеро,"[(0, 6, 'B-TYPE'), (7, 10, 'B-PERCENT'), (11, 18, 'B-BRAND'), (19, 24, 'I-BRAND')]"
сливки 20 % чудское озеро,"[(0, 6, 'B-TYPE'), (7, 9, 'B-PERCENT'), (10, 11, 'I-PERCENT'), (12, 19, 'B-BRAND'), (20, 25, 'I-BRAND')]"
"напиток добрый 0,45л","[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
ollin care шампунь 1000 мл,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 18, 'B-TYPE'), (19, 23, 'B-VOLUME'), (24, 26, 'I-VOLUME')]"
фрутоняня пюре 90Г,"[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
колбаса 300г царицыно,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 21, 'B-BRAND')]"
чипсы 100г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
тонер 1000г static control,"[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 18, 'B-BRAND'), (19, 26, 'I-BRAND')]"
маска vilenta 28мл,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
масло 1л total,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 14, 'B-BRAND')]"
pro plan 85г,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 12, 'B-VOLUME')]"
сметана 20% 200г шексна,"[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT'), (12, 16, 'B-VOLUME'), (17, 23, 'B-BRAND')]"
сметана 20 % 200г шексна,"[(0, 7, 'B-TYPE'), (8, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 17, 'B-VOLUME'), (18, 24, 'B-BRAND')]"
семушка 150г фисташки,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 21, 'B-TYPE')]"
топтыжка 200 г коктейль,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 23, 'B-TYPE')]"
mps пилки 2шт,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
краска сoнeт 120 мл,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
мёд 310г,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME')]"
бабушкино лукошко 100г пюре,"[(0, 9, 'B-BRAND'), (10, 17, 'I-BRAND'), (18, 22, 'B-VOLUME'), (23, 27, 'B-TYPE')]"
масло 1л mannol,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
"молоко агуша 2,5% 0,2л","[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 17, 'B-PERCENT'), (18, 22, 'B-VOLUME')]"
"молоко агуша 2,5 % 0,2л","[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 23, 'B-VOLUME')]"
нежная 4шт бумага,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 17, 'B-TYPE')]"
семеновна печенье 1кг,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
мороженое настоящий пломбир 60г,"[(0, 9, 'B-TYPE'), (10, 19, 'B-BRAND'), (20, 27, 'I-BRAND'), (28, 31, 'B-VOLUME')]"
бабаевский 165г шоколад,"[(0, 10, 'B-BRAND'), (11, 15, 'B-VOLUME'), (16, 23, 'B-TYPE')]"
чипсы pringles 165г,"[(0, 5, 'B-TYPE'), (6, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
вино 7% 0.75л cinzano,"[(0, 4, 'B-TYPE'), (5, 7, 'B-PERCENT'), (8, 13, 'B-VOLUME'), (14, 21, 'B-BRAND')]"
вино 7 % 0.75л cinzano,"[(0, 4, 'B-TYPE'), (5, 6, 'B-PERCENT'), (7, 8, 'I-PERCENT'), (9, 14, 'B-VOLUME'), (15, 22, 'B-BRAND')]"
пельмени 800г мираторг,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 22, 'B-BRAND')]"
папка 300 л brauberg,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 20, 'B-BRAND')]"
"krass герметик 0,3л","[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
очиститель 500мл bestoff,"[(0, 10, 'B-TYPE'), (11, 16, 'B-VOLUME'), (17, 24, 'B-BRAND')]"
икра 50г хэппи-фиш,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 18, 'B-BRAND')]"
эмаль olecolor 1л,"[(0, 5, 'B-TYPE'), (6, 14, 'B-BRAND'), (15, 17, 'B-VOLUME')]"
parme 140г сыр,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 14, 'B-TYPE')]"
"sonnen 27, г лампа","[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 18, 'B-TYPE')]"
вафли джумка 37г,"[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 16, 'B-VOLUME')]"
джемпер 14л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
джинн семечки 50 г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
dreamies 60 г,"[(0, 8, 'B-BRAND'), (9, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
тимоша 50г козинак,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
шоколад коркунов 90г,"[(0, 7, 'B-TYPE'), (8, 16, 'B-BRAND'), (17, 20, 'B-VOLUME')]"
"блузка 36, шт","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
гамма 1000г пластилин,"[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 21, 'B-TYPE')]"
русский аппетит 15г приправа,"[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 19, 'B-VOLUME'), (20, 28, 'B-TYPE')]"
просто 40г сырок 6%,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 16, 'B-TYPE'), (17, 19, 'B-PERCENT')]"
просто 40г сырок 6 %,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 16, 'B-TYPE'), (17, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT')]"
приправа волшебное дерево 30г,"[(0, 8, 'B-TYPE'), (9, 18, 'B-BRAND'), (19, 25, 'I-BRAND'), (26, 29, 'B-VOLUME')]"
хозяюшка мила 35л пакеты,"[(0, 8, 'B-BRAND'), (9, 13, 'I-BRAND'), (14, 17, 'B-VOLUME'), (18, 24, 'B-TYPE')]"
мышь oklick 2 шт,"[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
приправа 25Г kamis,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 18, 'B-BRAND')]"
camelion батарейка 24шт,"[(0, 8, 'B-BRAND'), (9, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
айдиго 30г приправа,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 19, 'B-TYPE')]"
вифитех настойка 25МЛ,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
"кран 2217,3307 Г газ","[(0, 4, 'B-TYPE'), (5, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME'), (17, 20, 'B-BRAND')]"
зум зум 240 г семечки,"[(0, 3, 'B-BRAND'), (4, 7, 'I-BRAND'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 21, 'B-TYPE')]"
kikkoman соус 150мл,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
pleomax 4шт элемент питания,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 19, 'B-TYPE'), (20, 27, 'I-TYPE')]"
корм 5кг whiskas,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 16, 'B-BRAND')]"
перчатки 100шт,"[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME')]"
средство для розжига 500мл крымский пикник,"[(0, 8, 'B-TYPE'), (9, 12, 'I-TYPE'), (13, 20, 'I-TYPE'), (21, 26, 'B-VOLUME'), (27, 35, 'B-BRAND'), (36, 42, 'I-BRAND')]"
егорьевская 100 г колбаса,"[(0, 11, 'B-BRAND'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME'), (18, 25, 'B-TYPE')]"
красногорсклексредства семена 100г,"[(0, 22, 'B-BRAND'), (23, 29, 'B-TYPE'), (30, 34, 'B-VOLUME')]"
hochland сыр 50г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
"hama стяжки 1,00 шт","[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
лапша доширак 120г,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
сыр сыробогатов 45% 200г,"[(0, 3, 'B-TYPE'), (4, 15, 'B-BRAND'), (16, 19, 'B-PERCENT'), (20, 24, 'B-VOLUME')]"
сыр сыробогатов 45 % 200г,"[(0, 3, 'B-TYPE'), (4, 15, 'B-BRAND'), (16, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 25, 'B-VOLUME')]"
la vieille tour 12.0% 0.75л вино,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 15, 'I-BRAND'), (16, 21, 'B-PERCENT'), (22, 27, 'B-VOLUME'), (28, 32, 'B-TYPE')]"
la vieille tour 12.0 % 0.75л вино,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 15, 'I-BRAND'), (16, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 28, 'B-VOLUME'), (29, 33, 'B-TYPE')]"
freeдом мешки 240л,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
клубника 1 кг,"[(0, 8, 'B-TYPE'), (9, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
vinut напиток 330 МЛ,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
"агуша 3,8% творог 100г","[(0, 5, 'B-BRAND'), (6, 10, 'B-PERCENT'), (11, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"агуша 3,8 % творог 100г","[(0, 5, 'B-BRAND'), (6, 9, 'B-PERCENT'), (10, 11, 'I-PERCENT'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
"coca-cola напиток 0,33 л","[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
пирожное 140 г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
гамма гуашь 20мл,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
вафли 300г яшкино,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 17, 'B-BRAND')]"
свеча 10 г,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
картофель 150 г московский королевский,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME'), (16, 26, 'B-BRAND'), (27, 38, 'I-BRAND')]"
пирог 1шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
track 450 мл термокружка,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 24, 'B-TYPE')]"
штора 2456524296364 Шт,"[(0, 5, 'B-TYPE'), (6, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
зева 2шт полотенца,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME'), (9, 18, 'B-TYPE')]"
mallony термос 1л,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 17, 'B-VOLUME')]"
салфетки смарт 120шт,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
aqa 11.22 Г гель,"[(0, 3, 'B-BRAND'), (4, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 16, 'B-TYPE')]"
joyskin 200мл гель,"[(0, 7, 'B-BRAND'), (8, 13, 'B-VOLUME'), (14, 18, 'B-TYPE')]"
агуша хлебцы 30г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
"жевательная резинка 31,2г five","[(0, 11, 'B-TYPE'), (12, 19, 'I-TYPE'), (20, 25, 'B-VOLUME'), (26, 30, 'B-BRAND')]"
zlatka бисер 10 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
шапка 21л,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
блесна profilux 10г,"[(0, 6, 'B-TYPE'), (7, 15, 'B-BRAND'), (16, 19, 'B-VOLUME')]"
пломбиркин 70г мороженое,"[(0, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 24, 'B-TYPE')]"
фаско 285 мл удобрение,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 22, 'B-TYPE')]"
normex 1 Л,"[(0, 6, 'B-BRAND'), (7, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
капли 5 мл 1% эмоксипин,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 13, 'B-PERCENT'), (14, 23, 'B-BRAND')]"
капли 5 мл 1 % эмоксипин,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT'), (15, 24, 'B-BRAND')]"
крысиная смерть 100г,"[(0, 8, 'B-BRAND'), (9, 15, 'I-BRAND'), (16, 20, 'B-VOLUME')]"
splat зубная паста 73г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 18, 'I-TYPE'), (19, 22, 'B-VOLUME')]"
стаканчик 80г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
каша ол лайт 40г,"[(0, 4, 'B-TYPE'), (5, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 16, 'B-VOLUME')]"
крючки 10шт колюбакино,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 22, 'B-BRAND')]"
пюре gerber 130 г,"[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
ritter sport 100 г шоколад,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME'), (19, 26, 'B-TYPE')]"
трусики 14КГ солнце и луна,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 19, 'B-BRAND'), (20, 21, 'I-BRAND'), (22, 26, 'I-BRAND')]"
бекон 110Г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
тамбов грудинка 1кг,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
пакеты grifon 120л,"[(0, 6, 'B-TYPE'), (7, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
торт 600г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
"сметана гринагро 0,4л 20%","[(0, 7, 'B-TYPE'), (8, 16, 'B-BRAND'), (17, 21, 'B-VOLUME'), (22, 25, 'B-PERCENT')]"
"сметана гринагро 0,4л 20 %","[(0, 7, 'B-TYPE'), (8, 16, 'B-BRAND'), (17, 21, 'B-VOLUME'), (22, 24, 'B-PERCENT'), (25, 26, 'I-PERCENT')]"
вертум лор спрей 40мл,"[(0, 6, 'B-BRAND'), (7, 10, 'I-BRAND'), (11, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
корм 85г whiskas,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 16, 'B-BRAND')]"
persil средство для стирки 14шт,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'I-TYPE'), (20, 26, 'I-TYPE'), (27, 31, 'B-VOLUME')]"
феликс 85г корм,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 15, 'B-TYPE')]"
гармония салфетки 50шт,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
сельдь vici 400 г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
слобода 230г майонез,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
"отривин 10мл 0,1% спрей","[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 17, 'B-PERCENT'), (18, 23, 'B-TYPE')]"
"отривин 10мл 0,1 % спрей","[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 24, 'B-TYPE')]"
презервативы contex 3шт,"[(0, 12, 'B-TYPE'), (13, 19, 'B-BRAND'), (20, 23, 'B-VOLUME')]"
зефир 250 г белевские сладости,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 21, 'B-BRAND'), (22, 30, 'I-BRAND')]"
эмаль 10кг стройкомплект,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 24, 'B-BRAND')]"
зубная паста 75мл лесной бальзам,"[(0, 6, 'B-TYPE'), (7, 12, 'I-TYPE'), (13, 17, 'B-VOLUME'), (18, 24, 'B-BRAND'), (25, 32, 'I-BRAND')]"
масло 4л лукойл,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
oreo печенье 228Г,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
семечки 100 г кукусики,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 22, 'B-BRAND')]"
диоксидин 10мл,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME')]"
"сенежская 1,5л вода","[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 19, 'B-TYPE')]"
jacobs кофе 12г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
мираторг 300Г корм,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 18, 'B-TYPE')]"
игрушки 2 шт,"[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
главсуп 250г лапша,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 18, 'B-TYPE')]"
шоколад бабаевский 100г,"[(0, 7, 'B-TYPE'), (8, 18, 'B-BRAND'), (19, 23, 'B-VOLUME')]"
салфетки 72 шт вестар,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 21, 'B-BRAND')]"
manitou 30г табак,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 17, 'B-TYPE')]"
корм pedigree 20% 85г,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 17, 'B-PERCENT'), (18, 21, 'B-VOLUME')]"
корм pedigree 20 % 85г,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 22, 'B-VOLUME')]"
ассорти 100г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
artspace скетчбук 20л,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
консервы perfect fit 85г,"[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 20, 'I-BRAND'), (21, 24, 'B-VOLUME')]"
рыба штиль 1кг,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'B-VOLUME')]"
стародворские колбасы 10% 500г колбаса,"[(0, 13, 'B-BRAND'), (14, 21, 'I-BRAND'), (22, 25, 'B-PERCENT'), (26, 30, 'B-VOLUME'), (31, 38, 'B-TYPE')]"
стародворские колбасы 10 % 500г колбаса,"[(0, 13, 'B-BRAND'), (14, 21, 'I-BRAND'), (22, 24, 'B-PERCENT'), (25, 26, 'I-PERCENT'), (27, 31, 'B-VOLUME'), (32, 39, 'B-TYPE')]"
раствор 4676074 Г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
"говядина 1,325 кг","[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
первый вкус 0% 450г творог,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 14, 'B-PERCENT'), (15, 19, 'B-VOLUME'), (20, 26, 'B-TYPE')]"
первый вкус 0 % 450г творог,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 13, 'B-PERCENT'), (14, 15, 'I-PERCENT'), (16, 20, 'B-VOLUME'), (21, 27, 'B-TYPE')]"
спринт 50Г батончик,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 19, 'B-TYPE')]"
mobil 20л,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME')]"
"молоко valio 2,5% 1л","[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 17, 'B-PERCENT'), (18, 20, 'B-VOLUME')]"
