query,markup
"пиво 0,5 л stella artois 5%","[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 17, 'B-BRAND'), (18, 24, 'I-BRAND'), (25, 27, 'B-PERCENT')]"
"морозко 2,8г помада","[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 19, 'B-TYPE')]"
печенье коровка 375Г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
шармэль пастила 221Г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
ideal угол 2шт,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
арахис beerka 90г,"[(0, 6, 'B-TYPE'), (7, 13, 'B-BRAND'), (14, 17, 'B-VOLUME')]"
здороведа суп 250 г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
abc лимонная кислота 50г,"[(0, 3, 'B-BRAND'), (4, 12, 'B-TYPE'), (13, 20, 'I-TYPE'), (21, 24, 'B-VOLUME')]"
"овсяный продукт velle 180г 2,5%","[(0, 7, 'B-TYPE'), (8, 15, 'I-TYPE'), (16, 21, 'B-BRAND'), (22, 26, 'B-VOLUME'), (27, 31, 'B-PERCENT')]"
бумага svetocopy 80г 146%,"[(0, 6, 'B-TYPE'), (7, 16, 'B-BRAND'), (17, 20, 'B-VOLUME'), (21, 25, 'B-PERCENT')]"
стакан кузя 70Г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 15, 'B-VOLUME')]"
"творог мама лама 100г 2,5%","[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 16, 'I-BRAND'), (17, 21, 'B-VOLUME'), (22, 26, 'B-PERCENT')]"
actimel йогурт 100г,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
royal canin 2кг,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 15, 'B-VOLUME')]"
"напиток 3,5% букет чувашии 0,45л","[(0, 7, 'B-TYPE'), (8, 12, 'B-PERCENT'), (13, 18, 'B-BRAND'), (19, 26, 'I-BRAND'), (27, 32, 'B-VOLUME')]"
савушкин 2% 415 г йогурт,"[(0, 8, 'B-BRAND'), (9, 11, 'B-PERCENT'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME'), (18, 24, 'B-TYPE')]"
хлопья увелка 400г,"[(0, 6, 'B-TYPE'), (7, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
маска cafe mimi 110 мл,"[(0, 5, 'B-TYPE'), (6, 10, 'B-BRAND'), (11, 15, 'I-BRAND'), (16, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
раствор 40МЛ меновазин,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 22, 'B-BRAND')]"
приправа лавка вкуса 30г,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 20, 'I-BRAND'), (21, 24, 'B-VOLUME')]"
крем 75мл,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
клей 25кг gerkules,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 18, 'B-BRAND')]"
чистая линия крем 75мл,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
напиток 1.42л 7% mr. twister,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 16, 'B-PERCENT'), (17, 20, 'B-BRAND'), (21, 28, 'I-BRAND')]"
веревка зефирюшки 45г,"[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 21, 'B-VOLUME')]"
прокладки 50шт discreet,"[(0, 9, 'B-TYPE'), (10, 14, 'B-VOLUME'), (15, 23, 'B-BRAND')]"
водолазка mayoral 5 л,"[(0, 9, 'B-TYPE'), (10, 17, 'B-BRAND'), (18, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
general technologies вода 5л,"[(0, 7, 'B-BRAND'), (8, 20, 'I-BRAND'), (21, 25, 'B-TYPE'), (26, 28, 'B-VOLUME')]"
prado втулка 2 шт,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
мыло 280Г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
пломбир 65г 12%,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 15, 'B-PERCENT')]"
семена 400г древо жизни,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 17, 'B-BRAND'), (18, 23, 'I-BRAND')]"
"йогурт 270г 1,% био баланс","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 15, 'B-PERCENT'), (16, 19, 'B-BRAND'), (20, 26, 'I-BRAND')]"
мазь 30г 2% диклофенак,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 11, 'B-PERCENT'), (12, 22, 'B-BRAND')]"
хурма 1кг,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
"0,4 кг","[(0, 3, 'B-VOLUME'), (4, 6, 'I-VOLUME')]"
мороженое 80 г,"[(0, 9, 'B-TYPE'), (10, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
джиг 12 г,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME')]"
"сметана коровка из кореновки 180 г 15,0%","[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 18, 'I-BRAND'), (19, 28, 'I-BRAND'), (29, 32, 'B-VOLUME'), (33, 34, 'I-VOLUME'), (35, 40, 'B-PERCENT')]"
паста blend-a-med 100 мл,"[(0, 5, 'B-TYPE'), (6, 17, 'B-BRAND'), (18, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME')]"
попкорн 100г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
noyan баклажаны 550г,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
vitamin 300Г чай,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 16, 'B-TYPE')]"
зверье мое 20л сено,"[(0, 6, 'B-BRAND'), (7, 10, 'I-BRAND'), (11, 14, 'B-VOLUME'), (15, 19, 'B-TYPE')]"
holcim цемент 50кг,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
знаток 425г кукуруза,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 20, 'B-TYPE')]"
тофу 300г soymik,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 16, 'B-BRAND')]"
крючок 10шт owner,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 17, 'B-BRAND')]"
fax 70г мыло,"[(0, 3, 'B-BRAND'), (4, 7, 'B-VOLUME'), (8, 12, 'B-TYPE')]"
mountain dew вода 0.5Л,"[(0, 8, 'B-BRAND'), (9, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
пилки 2шт практика,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 18, 'B-BRAND')]"
ватрушка 100г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
люля-кебаб 280г,"[(0, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
mikrotik 1 г маршрутизатор,"[(0, 8, 'B-BRAND'), (9, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 26, 'B-TYPE')]"
кальмар beerka 38г,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
олейна масло 1л,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME')]"
23 кг,"[(0, 2, 'B-VOLUME'), (3, 5, 'I-VOLUME')]"
шпроты 160г главпродукт,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 23, 'B-BRAND')]"
"курица 0,170 кг","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
батон черемушки 350г,"[(0, 5, 'B-TYPE'), (6, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
электроды патон 1 кг,"[(0, 9, 'B-TYPE'), (10, 15, 'B-BRAND'), (16, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
акрил 46мл,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
ежедневник 176л officespace,"[(0, 10, 'B-TYPE'), (11, 15, 'B-VOLUME'), (16, 27, 'B-BRAND')]"
4етыре сезона 42 л грунт,"[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME'), (19, 24, 'B-TYPE')]"
"бальзам 4,2г bisi","[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 17, 'B-BRAND')]"
gillette 5 ШТ кассеты,"[(0, 8, 'B-BRAND'), (9, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME'), (14, 21, 'B-TYPE')]"
klio 10мл гель,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 14, 'B-TYPE')]"
гвозди 30 ШТ axent,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 18, 'B-BRAND')]"
колбаса вязанка 400Г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
август 1мл,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME')]"
паприка 20г vegeta,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 18, 'B-BRAND')]"
sofi 90 г пряник,"[(0, 4, 'B-BRAND'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME'), (10, 16, 'B-TYPE')]"
гудвилл греча 800г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
hochland сыр 200г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
напиток 1.5л coca-cola,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 22, 'B-BRAND')]"
twix 55г,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME')]"
aura 100 шт салфетки,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME'), (12, 20, 'B-TYPE')]"
лель 35 Л ботинки,"[(0, 4, 'B-BRAND'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME'), (10, 17, 'B-TYPE')]"
салфетки 100шт nega,"[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME'), (15, 19, 'B-BRAND')]"
наполнитель 6л mr. cat,"[(0, 11, 'B-TYPE'), (12, 14, 'B-VOLUME'), (15, 18, 'B-BRAND'), (19, 22, 'I-BRAND')]"
cube 5 г,"[(0, 4, 'B-BRAND'), (5, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME')]"
мороженое 63 г m&m's,"[(0, 9, 'B-TYPE'), (10, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 20, 'B-BRAND')]"
авва 100г,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME')]"
свитлогорье 400г 4% творог,"[(0, 11, 'B-BRAND'), (12, 16, 'B-VOLUME'), (17, 19, 'B-PERCENT'), (20, 26, 'B-TYPE')]"
чай 0.5л lipton,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
називин 10мл спрей,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 18, 'B-TYPE')]"
джем 20г,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
"варенец 2,5%","[(0, 7, 'B-TYPE'), (8, 12, 'B-PERCENT')]"
масло 1л кубаночка,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 18, 'B-BRAND')]"
кашпо майя 4.5л,"[(0, 5, 'B-TYPE'), (6, 10, 'B-BRAND'), (11, 15, 'B-VOLUME')]"
здоровое меню 1л напиток,"[(0, 8, 'B-BRAND'), (9, 13, 'I-BRAND'), (14, 16, 'B-VOLUME'), (17, 24, 'B-TYPE')]"
ополаскиватель лесной бальзам 250мл,"[(0, 14, 'B-TYPE'), (15, 21, 'B-BRAND'), (22, 29, 'I-BRAND'), (30, 35, 'B-VOLUME')]"
"пластик 0,5 кг bestfilament","[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 27, 'B-BRAND')]"
wanderlust 6 г пиво,"[(0, 10, 'B-BRAND'), (11, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 19, 'B-TYPE')]"
3 корочки сухарики 40г,"[(0, 1, 'B-BRAND'), (2, 9, 'I-BRAND'), (10, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
corsar 20шт,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME')]"
lay's 90 г чипсы,"[(0, 5, 'B-BRAND'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 16, 'B-TYPE')]"
жидкость для снятия лака 85мл аэлита,"[(0, 8, 'B-TYPE'), (9, 12, 'I-TYPE'), (13, 19, 'I-TYPE'), (20, 24, 'I-TYPE'), (25, 29, 'B-VOLUME'), (30, 36, 'B-BRAND')]"
хрустящий картофель 40г,"[(0, 9, 'B-BRAND'), (10, 19, 'I-BRAND'), (20, 23, 'B-VOLUME')]"
колбаса 400г индилайт,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 21, 'B-BRAND')]"
фасоль 400г дядя ваня,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 16, 'B-BRAND'), (17, 21, 'I-BRAND')]"
boss трусы 3ШТ,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
"кастрюля 3,0л","[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
рот фронт конфеты 200г,"[(0, 3, 'B-BRAND'), (4, 9, 'I-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
idea корзина 35л,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
угольник pro aqua 90г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-BRAND'), (13, 17, 'I-BRAND'), (18, 21, 'B-VOLUME')]"
zara 2456511984151 Л лонгслив,"[(0, 4, 'B-BRAND'), (5, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME'), (21, 29, 'B-TYPE')]"
коровка из кореновки 100г,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 25, 'B-VOLUME')]"
грунт 3л,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME')]"
станичные семечки 100г,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
пирожное барни 30г,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
"средство для мытья посуды sorti 0,45 л","[(0, 8, 'B-TYPE'), (9, 12, 'I-TYPE'), (13, 18, 'I-TYPE'), (19, 25, 'I-TYPE'), (26, 31, 'B-BRAND'), (32, 36, 'B-VOLUME'), (37, 38, 'I-VOLUME')]"
выстрел 500 шт шарик,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 20, 'B-TYPE')]"
кофе maxim 50г,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'B-VOLUME')]"
мороженое 60г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
главсуп 250г борщ,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
7days круассан 105г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
мистраль 900 г рис,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 18, 'B-TYPE')]"
"молоко 0,2л","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
папа может 400г колбаса,"[(0, 4, 'B-BRAND'), (5, 10, 'I-BRAND'), (11, 15, 'B-VOLUME'), (16, 23, 'B-TYPE')]"
"сидр strongbow 4,5% 0,4л","[(0, 4, 'B-TYPE'), (5, 14, 'B-BRAND'), (15, 19, 'B-PERCENT'), (20, 24, 'B-VOLUME')]"
крабовые палочки 100г vici,"[(0, 8, 'B-TYPE'), (9, 16, 'I-TYPE'), (17, 21, 'B-VOLUME'), (22, 26, 'B-BRAND')]"
"браслет 8,1 г","[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
хрусteam 60г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME')]"
maxim кофе 50г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
pc pet 30 шт фильтр,"[(0, 2, 'B-BRAND'), (3, 6, 'I-BRAND'), (7, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 19, 'B-TYPE')]"
говядина 1кг,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
капли 1мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
сыр 200г брест-литовск 45%,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 22, 'B-BRAND'), (23, 26, 'B-PERCENT')]"
"поиск 0,4г киния","[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 16, 'B-TYPE')]"
очиститель 500мл grass,"[(0, 10, 'B-TYPE'), (11, 16, 'B-VOLUME'), (17, 22, 'B-BRAND')]"
краска 60 мл estel,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 18, 'B-BRAND')]"
"вода 1,5л святой источник","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 16, 'B-BRAND'), (17, 25, 'I-BRAND')]"
meshu 48л тетрадь,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
"тигр ""лаоху"" 1шт","[(0, 4, 'B-BRAND'), (5, 12, 'I-BRAND'), (13, 16, 'B-VOLUME')]"
джинн 140г семечки,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
наггетсы мираторг 300 г,"[(0, 8, 'B-TYPE'), (9, 17, 'B-BRAND'), (18, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
технониколь праймер 3л,"[(0, 11, 'B-BRAND'), (12, 19, 'B-TYPE'), (20, 22, 'B-VOLUME')]"
лицензия 3007737 Л,"[(0, 8, 'B-TYPE'), (9, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
киви 1кг,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
3 корочки сухарики 60Г,"[(0, 1, 'B-BRAND'), (2, 9, 'I-BRAND'), (10, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
шампунь 530 мл,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
"karcher пылесос 1,00 шт","[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME')]"
мишка на полюсе эскимо 75г,"[(0, 5, 'B-BRAND'), (6, 8, 'I-BRAND'), (9, 15, 'I-BRAND'), (16, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
салфетки 15шт bonne brise,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 19, 'B-BRAND'), (20, 25, 'I-BRAND')]"
порошок арбидол 5МЛ,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 19, 'B-VOLUME')]"
печенье 310г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
"orbit 16,4г жевательная резинка","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 23, 'B-TYPE'), (24, 31, 'I-TYPE')]"
"ijevan 0,5л 50% водка","[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 15, 'B-PERCENT'), (16, 21, 'B-TYPE')]"
"сливки 10% домик в деревне 0,2л","[(0, 6, 'B-TYPE'), (7, 10, 'B-PERCENT'), (11, 16, 'B-BRAND'), (17, 18, 'I-BRAND'), (19, 26, 'I-BRAND'), (27, 31, 'B-VOLUME')]"
мармелад take a bitey 3шт,"[(0, 8, 'B-TYPE'), (9, 13, 'B-BRAND'), (14, 15, 'I-BRAND'), (16, 21, 'I-BRAND'), (22, 25, 'B-VOLUME')]"
прелесть лак-спрей 225 мл,"[(0, 8, 'B-BRAND'), (9, 18, 'B-TYPE'), (19, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME')]"
коровка из кореновки 100г пломбир,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 25, 'B-VOLUME'), (26, 33, 'B-TYPE')]"
4 сезона 320Г пицца,"[(0, 1, 'B-BRAND'), (2, 8, 'I-BRAND'), (9, 13, 'B-VOLUME'), (14, 19, 'B-TYPE')]"
масло натуральные масла 10мл,"[(0, 5, 'B-TYPE'), (6, 17, 'B-BRAND'), (18, 23, 'I-BRAND'), (24, 28, 'B-VOLUME')]"
напиток coca-cola 0.5л,"[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 22, 'B-VOLUME')]"
хлебный дом 350г хлеб,"[(0, 7, 'B-BRAND'), (8, 11, 'I-BRAND'), (12, 16, 'B-VOLUME'), (17, 21, 'B-TYPE')]"
паста 94г r.o.c.s.,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 18, 'B-BRAND')]"
"полет печенье 0,25кг","[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 20, 'B-VOLUME')]"
"burn 0,25л 50%","[(0, 4, 'B-BRAND'), (5, 10, 'B-VOLUME'), (11, 14, 'B-PERCENT')]"
"orbit 13,6г жевательная резинка","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 23, 'B-TYPE'), (24, 31, 'I-TYPE')]"
фитотоник тонус 60 мл,"[(0, 9, 'B-TYPE'), (10, 15, 'B-BRAND'), (16, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
"сок фруктовый сад 0,95л","[(0, 3, 'B-TYPE'), (4, 13, 'B-BRAND'), (14, 17, 'I-BRAND'), (18, 23, 'B-VOLUME')]"
виброцил капли 15мл,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
"кмз 82,5 % масло","[(0, 3, 'B-BRAND'), (4, 8, 'B-PERCENT'), (9, 10, 'I-PERCENT'), (11, 16, 'B-TYPE')]"
наша ручная работа 10 шт ошейник,"[(0, 4, 'B-BRAND'), (5, 11, 'I-BRAND'), (12, 18, 'I-BRAND'), (19, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME'), (25, 32, 'B-TYPE')]"
"играем вместе железная дорога 0000048590, шт","[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 22, 'B-TYPE'), (23, 29, 'I-TYPE'), (30, 41, 'B-VOLUME'), (42, 44, 'I-VOLUME')]"
baron трюфели 100г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
чай 1л,"[(0, 3, 'B-TYPE'), (4, 6, 'B-VOLUME')]"
сыр 38% laime 140Г,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT'), (8, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
ежедневник 2021г officespace,"[(0, 10, 'B-TYPE'), (11, 16, 'B-VOLUME'), (17, 28, 'B-BRAND')]"
колбаски 320 г vego,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 19, 'B-BRAND')]"
тетрадь 80Л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
буздякский 190Г майонез 67%,"[(0, 10, 'B-BRAND'), (11, 15, 'B-VOLUME'), (16, 23, 'B-TYPE'), (24, 27, 'B-PERCENT')]"
лучшая цена краска 10 кг,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 18, 'B-TYPE'), (19, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME')]"
лампа golden 2700 шт,"[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
вастэко 700 г крупа,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 19, 'B-TYPE')]"
чистая линия 80г,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 16, 'B-VOLUME')]"
хлопья 400г агро-альянс,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 23, 'B-BRAND')]"
royal cake печенье 50 г,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 18, 'B-TYPE'), (19, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
"тарелка,стакан,вилка,ложка,салфетка 200мл","[(0, 35, 'B-TYPE'), (36, 41, 'B-VOLUME')]"
щетка swf 1 шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-BRAND'), (10, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
барни 150г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME')]"
тунец 185Г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
горошек globex 425мл,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
скраб 150г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
бальзам 100МЛ алтайский букет,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 23, 'B-BRAND'), (24, 29, 'I-BRAND')]"
"pepsi 0,33л","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME')]"
батон 350г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
щетка 5л,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME')]"
конфеты 250г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
паста president 50 мл,"[(0, 5, 'B-TYPE'), (6, 15, 'B-BRAND'), (16, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
шприц 5 мл,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
шампунь 1 Г гадкий я,"[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 18, 'B-BRAND'), (19, 20, 'I-BRAND')]"
